age,sex,zone,mc,vage,bonus,duration,freq,sev
18,1,3,2,12,1,0.99,0,0
27,2,4,4,4,4,0.5,0,0
35,2,3,1,6,4,0.27,0,0
32,2,4,4,1,4,0.93,0,0
40,2,4,5,9,7,2.01,0,0
33,2,4,2,15,2,0.5,0,0
35,2,4,4,16,4,0.2,0,0
56,2,1,5,7,7,1,0,0
53,2,3,4,1,6,1.38,0,0
44,2,3,6,18,7,2,0,0
40,2,4,3,2,7,6.38,0,0
58,2,3,4,7,1,0.29,0,0
23,1,4,3,5,3,0,0,0
46,2,4,5,16,5,3.59,0,0
25,2,3,7,1,1,0.5,0,0
19,2,6,2,8,1,0.54,0,0
52,2,4,4,18,2,1.62,0,0
59,2,3,4,13,3,0.97,0,0
48,2,4,3,22,5,1,0,0
69,2,4,5,12,7,1,0,0
25,2,1,6,11,1,0.39,0,0
30,2,3,4,3,2,1,0,0
46,2,1,4,3,4,1,0,0
31,2,1,5,15,7,0.95,0,0
20,2,4,4,8,1,0.43,0,0
34,2,6,5,14,7,1,0,0
51,2,6,5,15,7,0.08,0,0
54,2,2,5,9,7,3.49,0,0
35,1,2,5,14,7,0.98,0,0
64,2,2,2,19,6,1,0,0
40,2,4,1,31,2,1,0,0
47,2,4,6,12,2,0.25,0,0
16,2,4,1,10,1,0,0,0
41,2,1,5,6,5,0.3,0,0
31,2,6,3,0,7,0.33,0,0
55,2,4,3,4,6,1,0,0
21,2,4,4,5,3,0.67,0,0
54,2,3,2,29,2,0.5,0,0
33,2,1,4,24,7,0.94,0,0
30,2,6,1,17,5,0.79,0,0
26,2,2,5,1,4,1.49,0,0
24,1,1,6,9,2,0.3,0,0
46,2,3,3,5,5,1.5,0,0
54,2,4,4,5,3,1.8,0,0
56,2,3,4,7,7,1.94,0,0
26,2,1,4,15,7,0.28,0,0
43,2,3,3,32,7,0.94,0,0
41,2,1,1,72,3,0,0,0
44,2,4,3,14,4,1.28,0,0
40,2,2,1,3,7,0.51,0,0
44,2,3,3,17,7,4.73,0,0
45,2,4,5,19,1,0.47,0,0
51,2,3,5,15,2,0.39,0,0
50,2,4,3,35,7,0.93,0,0
51,2,2,5,19,7,1.5,0,0
22,1,3,4,4,2,0.2,0,0
59,2,4,5,16,4,0.5,0,0
59,2,4,6,14,5,0.21,0,0
45,2,2,6,9,4,0.09,0,0
65,2,7,3,16,4,0.5,0,0
33,1,2,6,13,5,0.48,0,0
40,2,3,5,8,7,0.5,0,0
50,1,3,6,12,7,0.45,0,0
48,2,3,2,16,1,0.94,0,0
50,2,4,2,12,5,0,0,0
55,2,3,1,15,7,1,0,0
45,2,1,5,18,4,0.5,0,0
30,2,4,5,3,7,4.01,0,0
61,2,4,1,30,3,0.5,0,0
32,2,2,5,2,3,0.79,0,0
54,2,2,5,5,5,0.75,0,0
27,2,4,2,23,4,0.15,0,0
31,2,3,3,16,3,0,0,0
48,2,4,2,27,2,1,0,0
42,2,2,5,17,7,4.65,0,0
48,1,4,5,15,7,0.93,0,0
50,2,3,6,8,3,0.5,0,0
41,1,3,3,19,7,0.77,0,0
47,2,4,4,21,3,1,0,0
29,2,1,5,1,7,1.97,0,0
49,1,4,3,7,7,0.85,0,0
52,2,4,2,6,2,0.58,0,0
28,2,2,7,1,5,0,0,0
23,2,1,1,5,6,0.24,0,0
32,2,4,5,1,7,1.93,0,0
32,2,3,4,18,7,1.35,0,0
28,1,3,3,6,1,0.16,0,0
29,2,4,6,15,3,1.15,0,0
48,2,3,5,14,2,2.08,0,0
42,2,4,1,37,3,1,0,0
61,2,2,2,16,7,1,0,0
47,2,4,5,14,7,9.88,0,0
56,2,3,4,16,3,0.5,0,0
48,2,4,4,18,1,2.94,0,0
31,2,1,4,22,5,0,0,0
53,2,5,4,6,3,0.5,0,0
20,2,2,3,15,1,0.19,0,0
46,2,3,5,4,1,0.5,0,0
24,2,4,1,7,1,0.25,0,0
56,2,2,4,2,6,0.97,0,0
49,2,1,6,1,2,0.29,0,0
58,2,5,3,15,2,0.5,0,0
31,2,4,5,0,1,0,0,0
53,1,4,5,14,1,0.5,0,0
41,1,4,2,21,1,0.66,0,0
48,1,4,2,8,1,0.79,0,0
43,2,2,3,11,6,0.91,0,0
42,1,4,5,9,7,1,0,0
49,2,4,1,17,1,1.55,0,0
23,2,2,5,1,1,1.03,0,0
36,1,4,3,17,4,1,0,0
49,2,3,6,10,6,0.5,0,0
49,2,3,1,6,1,0.28,0,0
45,2,4,6,1,5,0.98,0,0
49,1,2,3,6,1,0.4,0,0
18,2,6,2,8,2,0,0,0
53,2,2,3,16,5,1.99,0,0
46,2,2,4,1,7,0.97,0,0
44,2,2,6,5,6,0.5,0,0
16,2,2,2,9,1,0.95,0,0
44,2,3,1,5,1,0.31,0,0
42,2,2,5,9,7,0.88,0,0
57,2,3,3,11,1,0.49,0,0
53,2,3,5,17,7,2.92,0,0
41,2,4,3,25,1,1,0,0
41,2,4,1,1,7,0.94,0,0
48,1,2,5,6,7,0.26,0,0
51,2,4,6,3,7,2.79,0,0
31,2,2,2,11,7,1,0,0
43,2,4,3,1,4,1,0,0
32,2,2,5,6,6,0.95,0,0
39,2,1,1,28,7,1,0,0
42,2,3,3,25,2,0.97,0,0
51,2,1,1,15,7,0.97,0,0
37,2,3,1,26,5,0.93,0,0
53,2,1,3,2,3,1.08,0,0
33,2,4,4,4,7,2.72,1,31701
49,2,6,3,6,1,0.5,0,0
66,2,2,1,54,1,1,0,0
53,2,2,6,4,7,1.01,0,0
18,2,4,3,5,2,3.7,0,0
54,1,4,4,1,7,0.98,0,0
47,2,3,3,14,2,2.16,0,0
31,2,4,3,20,5,0.42,0,0
46,2,5,3,4,7,0.5,0,0
29,1,1,3,7,7,0.5,0,0
32,2,4,1,55,2,0.25,0,0
30,2,3,6,16,5,0.74,0,0
45,2,3,5,4,7,2.48,0,0
43,2,1,4,14,4,0.5,0,0
48,2,1,4,13,7,0.09,0,0
53,2,1,3,3,2,1,0,0
48,2,2,5,10,6,0.07,0,0
44,2,1,2,7,7,0.11,0,0
47,2,2,5,13,3,0.02,0,0
40,2,2,6,15,1,0.14,0,0
58,2,5,3,3,7,0.83,0,0
19,2,1,5,14,7,0.57,0,0
64,2,4,6,1,4,1,0,0
48,2,1,3,2,7,7.84,0,0
50,1,3,6,15,7,1.48,0,0
46,2,4,5,19,3,1,0,0
48,2,4,7,8,7,0.45,0,0
39,2,4,6,13,7,0.5,0,0
51,1,4,4,21,5,0.5,0,0
24,2,1,3,3,7,0.5,0,0
45,2,6,5,15,2,1,0,0
67,2,4,3,1,5,0.5,0,0
54,2,4,3,6,7,3.62,0,0
45,2,4,5,2,6,0.98,0,0
26,2,3,1,15,1,0.95,0,0
50,2,1,3,20,6,0.21,0,0
53,2,4,4,6,7,5.86,0,0
57,2,4,6,13,7,3.74,0,0
56,2,3,5,11,1,0.3,0,0
27,1,3,5,0,4,0.55,0,0
49,2,3,4,0,7,0.99,0,0
17,2,6,2,15,1,0.98,0,0
26,2,4,5,4,3,0,0,0
38,2,4,5,17,2,0.06,0,0
42,2,4,4,23,3,1.01,0,0
43,2,4,1,45,3,1.5,0,0
44,1,4,3,14,6,0.37,0,0
53,2,1,1,6,5,0.9,0,0
50,1,2,3,29,7,1,0,0
50,2,4,5,16,5,1.41,0,0
31,2,2,3,16,1,1.47,0,0
24,2,4,5,2,2,0.93,0,0
55,2,3,5,1,7,1.39,0,0
69,2,1,5,0,5,0.3,0,0
23,1,6,3,15,4,0.79,0,0
53,2,4,3,14,4,2.08,0,0
49,1,4,3,16,2,1.5,0,0
18,2,4,3,4,2,1.98,0,0
41,2,5,3,0,1,0,0,0
56,2,1,4,10,6,0.5,0,0
40,2,4,3,26,2,0.5,0,0
45,2,6,3,2,7,1,0,0
43,1,4,2,14,1,2.1,0,0
35,2,1,3,23,6,1.1,0,0
56,2,4,1,26,1,1.33,0,0
29,1,5,6,8,1,0.5,0,0
39,1,2,4,1,7,1,0,0
28,1,1,3,2,4,0.99,0,0
50,2,2,4,3,7,2.4,0,0
57,2,4,3,11,3,1.04,0,0
52,2,4,2,22,4,0.25,0,0
26,2,1,5,5,4,0.92,0,0
64,2,2,4,15,1,0.23,0,0
30,2,2,6,12,1,1.69,0,0
48,2,7,5,9,7,0.48,0,0
49,1,2,3,1,7,0.94,0,0
43,1,3,4,1,2,0.5,0,0
25,2,2,6,11,2,0.95,0,0
22,2,4,4,8,3,0.47,0,0
42,1,4,4,17,6,0.94,0,0
64,2,4,1,41,1,1,0,0
62,2,4,1,19,3,1,0,0
22,2,2,5,14,5,0.19,0,0
78,2,4,3,14,3,1,0,0
21,2,3,3,13,1,0.67,0,0
21,2,2,4,11,1,0.43,0,0
55,2,4,6,17,7,3.89,0,0
40,2,3,3,21,7,0.08,0,0
56,2,5,4,15,7,1,0,0
45,2,4,5,0,7,0.69,0,0
35,2,4,1,10,7,0.12,0,0
39,2,1,3,15,2,0.92,0,0
43,2,2,6,16,5,1,0,0
43,2,3,3,2,3,0.88,0,0
20,2,4,4,2,1,0.05,0,0
48,2,4,4,16,7,7.03,0,0
27,2,1,6,7,4,0.62,0,0
51,2,3,2,26,3,1,0,0
42,2,4,6,1,7,6.67,0,0
46,2,3,3,12,1,1.12,0,0
18,2,2,3,9,1,0.74,0,0
56,2,6,3,16,3,0,0,0
26,2,3,5,14,7,0.94,0,0
33,1,2,6,13,7,0.48,0,0
55,2,4,3,18,5,1.86,0,0
52,2,4,2,18,2,1,0,0
21,2,2,2,12,2,0.57,0,0
54,2,2,4,3,2,0.5,0,0
33,2,4,4,14,6,0.33,0,0
38,2,4,5,12,4,0.02,0,0
22,2,3,7,13,5,0.28,0,0
27,2,1,4,15,4,1,0,0
70,2,4,4,5,7,1,0,0
46,2,2,6,16,7,2.42,0,0
35,2,3,4,16,2,0.5,0,0
32,2,6,7,14,1,0.24,0,0
50,2,1,4,16,6,0.57,0,0
29,2,2,5,3,7,2.53,0,0
44,2,4,5,18,2,1.88,0,0
51,2,4,4,2,2,1.17,0,0
49,2,2,1,6,1,0.99,0,0
30,1,1,2,2,2,0.46,0,0
54,2,4,6,8,3,0.47,0,0
57,2,6,6,17,4,0.49,0,0
54,2,3,6,11,2,0.19,0,0
27,1,2,5,11,7,0.48,0,0
57,2,6,5,17,6,0.5,0,0
27,2,7,5,10,1,0.64,0,0
24,2,4,4,8,3,0.22,0,0
53,2,4,5,15,1,1.85,0,0
58,2,2,6,4,7,0.71,0,0
43,2,4,6,21,7,1,0,0
54,2,3,5,4,5,0.5,0,0
22,2,2,3,9,4,0.94,0,0
49,2,4,3,2,6,1.65,0,0
27,2,4,6,16,2,0.99,0,0
47,2,5,3,4,4,0.5,0,0
51,1,4,4,16,1,0.61,0,0
52,1,3,3,16,2,2,0,0
35,1,3,4,5,6,0.95,0,0
24,2,3,5,13,2,0.99,0,0
49,2,4,4,20,2,2.35,0,0
60,2,1,5,2,7,1,0,0
29,2,2,2,9,6,1,0,0
32,2,3,6,19,3,0.5,0,0
42,2,4,5,10,4,1,0,0
29,1,5,3,1,1,0.94,0,0
40,2,1,6,47,7,0.72,0,0
43,1,3,3,16,1,0.05,0,0
43,1,4,2,4,7,1,0,0
18,2,4,2,0,1,0.05,0,0
33,2,2,5,17,7,0.72,0,0
47,2,2,6,11,2,0.5,0,0
23,2,6,6,17,1,0.01,0,0
24,2,3,6,13,1,0.33,0,0
56,2,2,3,26,7,1,0,0
45,2,3,5,16,6,0.5,0,0
44,1,4,2,14,1,0.9,0,0
32,1,1,6,11,3,0.02,0,0
63,2,4,2,15,4,0.55,0,0
34,2,4,3,26,2,0.58,0,0
26,2,3,2,1,6,0.5,0,0
47,2,4,6,11,1,1,0,0
50,2,6,6,15,6,0.5,0,0
60,2,2,3,4,5,1,0,0
52,2,4,3,9,1,0.98,0,0
75,2,4,2,32,5,1,0,0
48,1,2,3,1,7,3.27,1,1300
64,2,4,3,4,1,0.98,0,0
18,2,4,1,3,1,1.65,0,0
54,2,5,1,17,4,0.73,0,0
40,2,4,3,13,4,0.5,0,0
49,2,4,3,8,5,1.18,0,0
43,2,2,5,17,1,0.25,0,0
62,2,3,4,6,7,2,0,0
45,2,4,6,17,7,8.47,0,0
53,2,2,4,8,3,1,0,0
56,2,2,5,13,5,0.53,0,0
57,1,2,2,2,2,0.5,0,0
28,2,2,5,2,2,0.5,0,0
49,2,1,1,24,1,1,0,0
29,2,3,5,7,6,0.48,0,0
50,2,5,2,1,1,0.93,0,0
27,1,3,3,16,7,0.21,0,0
27,1,4,6,11,7,1.3,0,0
42,2,2,3,24,1,1.41,0,0
39,2,3,4,0,7,0.81,0,0
42,2,2,3,5,6,1,0,0
56,2,3,3,22,2,0.5,0,0
58,1,3,3,8,7,1,0,0
44,2,4,3,36,2,1,0,0
64,2,4,3,12,7,1,0,0
18,2,1,1,5,5,0.23,0,0
31,2,3,4,8,7,0.5,0,0
54,2,5,3,3,2,0.97,0,0
33,2,4,5,14,2,1.5,0,0
61,2,4,3,5,7,1.94,0,0
20,1,2,3,17,2,0.7,0,0
28,2,2,3,11,1,0.46,0,0
26,1,1,4,6,1,1.21,0,0
55,2,4,1,29,1,1,0,0
63,2,1,3,4,7,1,0,0
34,1,4,3,10,1,0.32,1,1047
43,2,4,6,17,1,1.64,0,0
44,2,3,4,17,5,1.48,0,0
55,2,2,3,11,1,0.37,0,0
49,2,4,5,13,7,6.95,0,0
57,2,4,3,14,4,0.67,0,0
24,2,1,4,13,1,0.42,0,0
48,2,1,5,9,6,0.65,0,0
67,2,4,7,15,7,0.42,0,0
39,2,2,4,1,5,0.49,0,0
54,1,6,3,1,5,0.22,0,0
28,2,2,6,4,5,0.28,0,0
62,2,2,1,2,7,0.61,0,0
39,2,4,4,4,2,0.59,0,0
38,1,3,4,12,6,0.96,0,0
29,2,3,6,14,6,0.99,0,0
37,2,4,4,7,3,0.65,0,0
47,2,1,3,4,5,0.25,0,0
20,2,4,3,11,3,0.1,0,0
46,2,4,5,28,1,0.44,0,0
34,2,4,3,14,6,0.5,0,0
43,2,3,5,11,3,0.24,0,0
42,2,1,1,53,7,1,0,0
68,2,1,3,19,7,0.98,0,0
50,2,4,4,7,7,2,0,0
23,2,4,5,12,6,0.39,0,0
20,2,4,5,13,2,0.48,0,0
28,2,2,5,2,1,0.97,0,0
66,2,4,5,15,7,0.18,0,0
71,2,4,5,12,7,1,0,0
20,2,4,4,21,2,0.49,0,0
31,2,5,4,7,6,0.5,0,0
54,2,3,3,7,6,0.5,0,0
45,2,1,5,6,7,0.54,0,0
45,2,3,5,26,6,0.5,0,0
42,1,5,6,15,2,0,0,0
44,2,3,3,17,1,0.3,0,0
29,2,1,6,13,1,0,0,0
49,2,2,4,5,5,0.5,0,0
44,2,3,3,1,7,7.93,0,0
27,2,1,6,4,7,2.36,1,22043
25,2,4,5,9,1,1.65,0,0
55,2,2,2,7,4,0.5,0,0
53,2,3,4,11,7,1.01,0,0
51,2,5,2,13,2,1.12,0,0
17,2,4,2,7,1,3.98,0,0
55,2,4,4,2,4,0.5,0,0
53,2,4,3,18,5,0.5,0,0
58,2,2,4,17,7,3.48,0,0
44,2,3,5,3,7,0.42,0,0
53,2,4,6,6,3,0.5,0,0
27,1,2,1,6,5,0.06,0,0
38,1,6,5,12,1,0.5,0,0
55,2,3,6,10,5,1,0,0
52,1,2,6,8,7,0.33,0,0
64,2,4,4,2,7,1.29,0,0
58,2,4,4,3,6,1.09,0,0
34,2,6,4,20,4,0,0,0
39,1,4,5,18,1,0.08,0,0
49,2,6,7,2,7,0,0,0
19,2,3,2,1,1,0.47,0,0
45,2,2,3,2,2,2.57,0,0
50,2,4,1,24,1,1,0,0
37,1,2,3,1,3,0.95,0,0
22,2,2,7,1,7,0.08,0,0
60,2,2,5,8,7,1.25,0,0
47,1,3,2,15,1,0.3,0,0
31,1,3,3,0,7,0.01,0,0
42,2,4,4,1,2,0.03,0,0
43,2,3,5,14,1,3.04,0,0
25,2,6,4,10,1,0.95,0,0
50,2,1,3,19,2,0.5,0,0
42,2,2,4,13,1,1.09,0,0
59,2,1,6,17,2,0.5,0,0
23,2,1,5,13,1,0.58,0,0
44,2,2,6,13,5,0,0,0
63,2,2,6,10,7,0.5,0,0
26,1,3,5,11,1,0.93,0,0
46,2,2,6,15,2,0.44,0,0
55,2,4,4,6,6,2.45,0,0
27,2,1,4,14,1,1.11,0,0
32,2,2,3,16,7,0.83,0,0
26,2,1,6,9,5,0.84,1,42000
47,2,6,4,1,2,0.5,0,0
27,2,3,3,3,1,0,0,0
39,1,3,3,19,1,1,0,0
43,2,6,6,16,3,0.42,0,0
16,2,4,1,4,1,1.73,0,0
44,2,6,4,16,1,0.58,0,0
50,2,3,3,3,4,0.5,0,0
18,2,4,1,5,2,0.88,0,0
44,2,5,3,6,2,1,0,0
29,2,3,4,9,1,1,0,0
33,1,4,3,1,6,0.5,0,0
69,2,4,4,4,7,1,0,0
35,2,4,1,26,7,0.01,0,0
41,2,3,3,16,1,1.35,0,0
41,2,4,2,30,6,0.25,0,0
36,2,4,4,11,7,1.42,0,0
70,2,3,5,16,7,0.99,0,0
40,2,3,3,17,6,0.42,0,0
36,2,6,4,12,7,0.92,0,0
48,2,2,1,14,5,0,0,0
28,2,5,6,10,2,0.51,0,0
38,1,2,6,6,2,0.49,0,0
45,2,3,3,11,6,0.14,0,0
60,2,2,7,1,1,0.04,0,0
50,2,3,4,2,1,0.86,0,0
54,2,4,4,22,7,1.5,0,0
83,2,4,6,8,7,0.4,0,0
47,1,4,6,6,6,0.48,0,0
42,2,4,6,9,6,0.17,0,0
50,2,1,3,0,7,0.24,0,0
56,2,4,4,17,4,1,0,0
51,2,4,5,24,7,0.98,0,0
25,1,4,4,12,7,0.94,0,0
28,2,1,3,0,7,0.19,0,0
52,2,2,3,7,6,2.06,0,0
57,2,2,5,2,7,1.48,0,0
30,2,3,4,12,7,0.5,0,0
17,2,4,2,4,1,0.5,0,0
54,2,1,3,18,5,1,0,0
17,2,4,2,9,2,1.29,0,0
65,1,6,1,13,7,0.28,0,0
55,2,4,4,3,7,3.95,0,0
20,2,4,5,11,1,0.68,0,0
48,2,4,6,5,7,3.42,0,0
31,2,3,5,16,6,1,0,0
50,2,4,3,6,4,0.58,0,0
30,2,3,2,1,6,0.96,0,0
53,2,2,3,28,6,0.5,0,0
47,1,6,5,17,5,0.49,0,0
34,2,2,3,4,3,1.24,0,0
39,2,4,3,49,2,1,0,0
33,2,3,3,4,2,0.2,0,0
61,1,4,3,0,7,0.5,0,0
21,2,4,4,21,3,0.41,0,0
46,2,6,5,18,3,0.99,0,0
30,1,2,4,18,1,0.99,0,0
27,2,3,1,20,1,1,0,0
21,2,4,6,13,3,0.76,0,0
26,2,4,6,6,1,1.1,0,0
19,2,4,3,10,1,3.41,0,0
39,2,1,4,2,4,0.28,0,0
63,2,3,1,19,7,1.27,0,0
44,2,3,3,1,4,1.92,0,0
54,2,4,4,21,5,0.5,0,0
63,2,1,1,27,7,1,0,0
49,2,3,3,5,1,1.62,0,0
52,2,4,5,10,7,4.78,0,0
41,1,4,1,2,2,1,0,0
60,2,2,1,1,1,0.38,0,0
29,2,1,6,0,7,0.04,0,0
26,2,4,4,1,7,3.37,0,0
29,2,4,6,15,4,0.45,0,0
51,2,4,5,2,2,3.41,0,0
43,2,1,3,19,5,0.98,0,0
63,2,4,5,19,5,0.52,0,0
47,2,6,5,17,1,0.92,0,0
49,1,2,5,14,4,1,0,0
34,1,1,3,0,5,0.42,0,0
37,2,2,3,18,7,1.63,0,0
56,2,3,3,1,1,2.2,0,0
37,1,1,3,5,6,1,0,0
24,1,1,4,7,1,0.63,0,0
20,2,3,7,9,1,0.05,0,0
49,2,3,3,27,1,1,0,0
55,1,4,6,13,7,0.19,0,0
42,2,3,5,13,7,3.47,0,0
40,2,4,3,13,5,0,0,0
59,2,4,5,16,2,3.36,0,0
25,1,2,6,12,1,0.13,0,0
27,2,4,5,10,2,1,0,0
55,2,2,5,0,7,0,0,0
30,2,6,3,43,4,0.5,0,0
44,2,4,5,16,4,3.47,0,0
64,2,4,3,2,5,0.5,0,0
49,2,1,5,17,5,0.5,0,0
31,2,4,4,3,5,0.98,0,0
43,2,3,6,16,4,0.5,0,0
34,2,3,3,1,5,0.01,0,0
20,1,4,3,14,3,0.49,0,0
54,2,4,2,15,1,2.51,0,0
41,2,2,5,11,7,0.62,0,0
59,2,2,3,5,1,1.97,0,0
55,2,1,3,2,4,0.98,0,0
59,2,3,4,18,2,1,0,0
47,2,2,3,14,4,0.5,0,0
60,2,4,1,15,4,0,0,0
63,2,4,4,3,1,1.09,0,0
30,2,4,1,22,7,0.81,0,0
36,2,4,3,13,2,0.79,0,0
22,2,4,2,7,4,1,0,0
35,2,2,3,1,7,1.76,0,0
38,2,3,6,8,5,0.68,0,0
45,2,4,4,27,7,1,0,0
20,2,1,2,11,3,1,0,0
57,2,3,5,19,3,1,0,0
23,2,3,4,6,3,1.02,0,0
52,2,4,4,22,1,0.5,0,0
27,1,1,1,7,3,1,0,0
40,2,4,4,8,1,1.47,0,0
30,2,2,3,8,6,0.5,0,0
37,2,4,6,12,7,2.94,0,0
53,2,4,4,12,4,0.45,0,0
55,2,3,3,8,7,1,0,0
54,2,2,3,14,7,1,0,0
48,1,4,2,3,5,0.96,0,0
36,1,4,2,17,3,0.5,0,0
36,2,4,1,12,6,0.03,0,0
43,2,1,1,30,1,0.45,0,0
43,2,5,3,17,7,1,0,0
49,2,1,3,16,2,2.07,0,0
42,1,3,3,18,7,1.9,0,0
51,2,4,5,5,7,6.91,0,0
41,2,3,4,18,7,1.22,0,0
51,2,2,5,17,4,0.44,0,0
56,2,6,2,16,3,0.47,0,0
31,2,4,1,2,7,0.32,0,0
56,2,4,4,0,4,0.4,0,0
48,2,3,2,0,7,0.01,0,0
48,2,3,1,43,1,0.91,0,0
44,2,2,5,17,7,5.54,0,0
43,2,4,6,20,6,0.2,0,0
53,2,4,2,5,7,1,0,0
78,2,2,4,4,3,0.38,0,0
46,1,4,1,16,1,1.95,0,0
32,2,2,5,9,2,0.5,0,0
28,1,1,3,4,1,1,0,0
36,2,4,3,5,7,2.74,0,0
42,2,3,3,19,6,0.78,0,0
45,2,4,6,19,5,1.84,0,0
19,2,3,1,14,1,0.53,0,0
49,1,4,3,18,6,1,0,0
37,1,4,3,3,5,0.5,0,0
62,2,4,5,13,1,2.4,0,0
62,2,4,1,7,2,0.96,0,0
38,2,4,3,5,7,1,0,0
48,2,4,6,19,6,0.26,0,0
33,2,3,4,19,7,1,0,0
36,2,4,5,16,2,1,0,0
32,2,2,4,14,2,1,0,0
33,2,1,5,2,1,0.36,0,0
26,2,4,3,21,7,0.25,0,0
43,2,3,3,0,2,0.5,0,0
51,2,6,4,17,7,1.77,0,0
59,2,2,1,15,1,1,0,0
27,2,1,6,10,3,0.68,0,0
44,2,5,5,10,3,0.43,0,0
26,2,1,4,12,1,1,0,0
28,1,3,3,13,5,0.35,0,0
20,2,4,3,14,1,3.35,0,0
40,2,1,5,2,1,0.39,0,0
35,2,2,4,1,4,0.5,0,0
46,2,2,4,22,7,0.46,0,0
23,2,4,5,14,4,0.58,0,0
55,2,4,3,8,1,0.02,0,0
57,2,2,5,13,7,1,0,0
40,2,1,5,6,5,1,0,0
40,2,4,1,14,4,1.21,0,0
18,1,3,1,19,2,2,0,0
21,2,2,3,13,1,0.82,0,0
46,2,4,6,7,4,0.15,0,0
51,2,5,4,9,5,0.5,0,0
72,2,1,4,13,7,1,0,0
25,2,4,6,13,7,3.15,0,0
40,1,4,3,12,1,0.55,0,0
30,2,2,5,14,2,1.44,0,0
34,1,2,5,16,1,1.12,0,0
53,2,6,3,24,2,1,0,0
30,2,2,4,22,5,0,0,0
54,2,5,5,7,3,0.5,0,0
53,2,4,4,25,5,1,0,0
31,1,1,3,21,5,0.81,0,0
46,2,4,6,18,2,0.37,0,0
46,1,4,4,11,6,1,0,0
49,2,6,1,68,7,1,0,0
24,2,1,5,17,2,0,0,0
43,2,2,3,3,7,2.9,0,0
33,1,4,4,9,2,0.5,0,0
29,2,4,3,22,7,0.36,0,0
57,1,6,5,4,7,1,0,0
45,2,3,4,1,2,0.54,0,0
22,2,4,6,9,1,1.43,0,0
31,1,1,3,18,7,1,0,0
57,2,3,3,15,6,0.46,0,0
52,2,3,3,17,7,8.43,0,0
28,2,2,4,17,7,1,0,0
55,2,3,5,0,3,0.28,0,0
62,2,4,5,14,7,0.96,0,0
57,2,4,1,48,1,0.49,0,0
25,1,3,3,15,1,1.25,0,0
47,2,4,4,13,3,0.5,0,0
29,2,4,6,9,3,0.55,0,0
24,1,2,4,16,5,1,0,0
41,1,4,3,2,1,0.93,0,0
43,2,4,4,13,1,1.68,0,0
45,2,4,5,5,7,5.41,0,0
49,2,4,3,7,1,0.95,0,0
31,2,1,3,18,7,0.29,0,0
47,2,3,3,3,3,1,0,0
27,2,2,4,1,3,0.41,0,0
37,2,4,2,15,7,0.75,0,0
49,2,4,3,22,7,0.5,0,0
63,1,4,6,6,3,0.09,0,0
43,2,2,4,13,5,0.93,0,0
41,1,4,4,0,2,0.64,0,0
31,2,4,6,6,7,2.36,0,0
23,2,1,3,3,1,0.48,0,0
25,2,2,4,1,2,1.07,0,0
18,2,4,1,16,2,1.5,0,0
50,2,3,3,10,3,0.94,0,0
56,2,4,3,13,1,0.48,0,0
27,2,3,6,12,7,2.48,0,0
32,2,6,3,1,1,0.5,0,0
42,2,3,3,0,3,0.84,0,0
25,2,1,5,2,7,0.54,0,0
63,2,4,4,10,6,0,0,0
27,2,2,3,11,3,0.91,0,0
19,2,4,3,9,2,1.72,0,0
41,2,3,5,12,1,1.47,0,0
70,1,1,4,9,1,0.5,0,0
46,1,4,3,7,1,0.96,0,0
33,2,4,1,51,3,0.28,0,0
46,2,4,4,28,5,0.5,0,0
53,2,4,4,4,3,1.59,0,0
46,2,4,3,15,6,1.33,0,0
46,2,1,1,38,7,0.81,0,0
22,1,1,5,7,3,0.07,0,0
58,2,3,3,16,5,1,0,0
39,2,3,3,7,7,0.95,0,0
35,2,1,6,10,6,0.42,0,0
31,2,3,6,11,1,0,0,0
42,2,3,6,15,7,7.33,0,0
61,2,1,1,15,7,0.37,0,0
45,2,5,5,7,1,0,0,0
35,2,1,3,4,7,0.63,0,0
48,2,2,3,3,6,1.93,0,0
60,2,4,3,2,1,0.92,0,0
31,2,1,5,16,4,1,0,0
29,2,3,3,31,4,0.5,0,0
45,2,3,4,24,1,0.47,0,0
41,2,3,7,1,7,0.98,0,0
46,2,1,5,11,1,0.54,0,0
43,2,1,5,25,1,0.93,0,0
54,1,4,3,4,5,0.5,0,0
48,2,2,3,4,2,0.61,0,0
52,2,4,5,6,5,0.99,0,0
59,2,1,3,2,3,1.5,0,0
41,2,4,3,1,3,1.18,0,0
36,2,6,3,38,7,1,0,0
54,2,5,5,1,7,0.5,0,0
61,2,3,3,2,1,1.3,0,0
53,2,1,3,3,7,3.24,0,0
24,1,3,5,3,1,0.93,0,0
32,2,4,3,15,5,0.96,0,0
27,2,3,5,12,6,1,0,0
38,2,2,3,16,1,0.96,0,0
30,1,1,4,18,3,0.61,0,0
58,1,4,5,16,3,0.5,0,0
29,1,3,3,16,4,0.07,0,0
40,2,1,4,14,7,1.76,0,0
60,2,6,2,31,7,0.97,0,0
35,2,4,3,7,6,0.34,0,0
32,2,4,2,13,1,1,0,0
60,2,4,4,10,7,1,0,0
53,2,3,3,6,7,1.98,0,0
47,2,1,3,29,4,0.99,0,0
53,2,3,5,3,2,0.5,0,0
45,2,2,1,5,1,0.21,0,0
37,2,2,1,14,7,0.07,0,0
48,2,4,6,7,1,0.66,0,0
40,2,4,6,9,6,0.81,0,0
45,2,4,5,12,6,0.95,0,0
